579, 35
581, 33
584, 33
586, 33
589, 34
591, 37
594, 35
596, 32
599, 32
601, 34
604, 36
606, 36
609, 34
611, 34
614, 33
616, 34
619, 34
621, 34
624, 34
626, 32
629, 32
631, 33
634, 34
636, 35
639, 34
641, 34
644, 33
646, 34
649, 32
651, 35
654, 33
656, 32
659, 34
661, 32
664, 32
666, 32
669, 33
671, 33
674, 34
676, 33
679, 32
681, 34
684, 34
686, 32
689, 33
691, 35
694, 33
696, 35
699, 34
701, 34
704, 35
706, 36
709, 34
711, 33
714, 33
716, 35
719, 33
721, 33
724, 34
726, 33
729, 33
731, 36
734, 34
736, 34
739, 35
741, 36
744, 34
746, 34
749, 34
751, 33
754, 33
756, 34
759, 33
761, 37
764, 34
766, 32
769, 34
771, 33
774, 33
776, 34
779, 35
781, 32
784, 34
786, 33
789, 33
791, 34
794, 35
796, 33
799, 32
801, 34
804, 32
806, 35
809, 36
811, 35
814, 33
816, 33
819, 33
821, 34
824, 34
826, 36
829, 34
831, 34
834, 35
836, 34
839, 34
841, 33
844, 33
847, 32
849, 34
852, 34
854, 33
857, 34
859, 33
862, 36
864, 35
867, 35
869, 34
872, 32
874, 34
877, 32
879, 33
882, 35
884, 34
887, 34
889, 34
892, 34
894, 35
897, 35
899, 35
902, 35
904, 33
907, 36
909, 34
912, 32
914, 33
917, 33
919, 33
922, 35
924, 35
927, 35
929, 35
932, 34
934, 32
937, 34
939, 33
942, 36
944, 36
947, 35
949, 33
952, 35
954, 34
957, 34
959, 35
962, 36
964, 34
967, 36
969, 34
972, 35
974, 35
977, 35
979, 34
982, 32
984, 34
987, 35
989, 32
992, 35
994, 36
997, 35
999, 35
1002, 34
1004, 34
1007, 33
1009, 34
1012, 33
1014, 34
1017, 34
1019, 34
1022, 32
1024, 35
1027, 35
1029, 34
1032, 35
1034, 33
1037, 32
1039, 32
1042, 33
1044, 32
1047, 32
1049, 36
1052, 34
1054, 35
1057, 38
1059, 35
1062, 35
1064, 35
1067, 35
1069, 34
1072, 34
1074, 34
1077, 32
1079, 33
1082, 32
1084, 33
1087, 33
1089, 34
1092, 33
1094, 35
1097, 36
1099, 33
1102, 33
1104, 34
1107, 32
1109, 35
1112, 34
1114, 33
1117, 34
1119, 35
1122, 36
1124, 34
1127, 37
1129, 34
1132, 34
1134, 31
1137, 36
1139, 32
1142, 34
1144, 33
1147, 33
1149, 31
1152, 35
1154, 33
1157, 34
1159, 33
1162, 34
1164, 34
1167, 33
1169, 36
1172, 34
1174, 33
1177, 35
1179, 32
1182, 34
1184, 35
1187, 33
1189, 34
1192, 35
1194, 33
1197, 35
1199, 36
1202, 34
1204, 33
1207, 35
1209, 36
1212, 32
1214, 35
1217, 36
1219, 32
1222, 33
1224, 35
1227, 32
1229, 34
1232, 34
1234, 33
1237, 35
1239, 34
1242, 33
1244, 35
1247, 34
1249, 35
1252, 33
1254, 33
1257, 34
1259, 36
1262, 32
1264, 34
1267, 35
1269, 33
1272, 34
1274, 32
1277, 33
1279, 32
1282, 34
1284, 35
1287, 34
1289, 33
1292, 35
1294, 32
1297, 36
1299, 34
1302, 33
1304, 34
1307, 34
1309, 33
1312, 32
1314, 33
1317, 32
1319, 34
1322, 34
1324, 33
1327, 35
1329, 33
1332, 33
1334, 33
1337, 33
1339, 33
1342, 33
1344, 32
1347, 31
1349, 32
1352, 36
1354, 34
1357, 31
1359, 36
1362, 33
1364, 32
1367, 32
1369, 37
1372, 31
1374, 33
1377, 33
1379, 34
1382, 34
1384, 33
1387, 35
1389, 34
1392, 34
1394, 35
1397, 33
1399, 32
1402, 34
1404, 36
1407, 33
1409, 34
1412, 33
1414, 33
1417, 35
1419, 32
1422, 34
1424, 35
1427, 33
1429, 32
1432, 32
1434, 34
1437, 36
1439, 34
1442, 37
1444, 35
1447, 35
1449, 33
1452, 34
1454, 33
1457, 35
1460, 36
1462, 35
1465, 34
1467, 35
1470, 33
1472, 34
1475, 35
1477, 37
1480, 36
1482, 36
1485, 32
1487, 33
1490, 34
1492, 32
1495, 34
1497, 35
1500, 32
1502, 32
1505, 34
1507, 35
1510, 35
1512, 36
1515, 35
1517, 36
1520, 33
1522, 35
1525, 36
1527, 37
1530, 34
1532, 35
1535, 35
1537, 35
1540, 34
1542, 33
1545, 34
1547, 35
1550, 35
1552, 35
1555, 35
1557, 34
1560, 32
1562, 34
1565, 33
1567, 33
1570, 33
1572, 33
1575, 35
1577, 35
1580, 33
1582, 34
1585, 34
1587, 36
1590, 37
1592, 36
1595, 36
1597, 35
1600, 36
1602, 36
1605, 38
1607, 33
1610, 34
1612, 32
1615, 34
1617, 34
1620, 37
1622, 33
1625, 34
1627, 36
1630, 37
1632, 35
1635, 34
1637, 36
1640, 36
1642, 35
1645, 34
1647, 33
1650, 34
1652, 36
1655, 34
1657, 34
1660, 32
1662, 34
1665, 34
1667, 36
1670, 38
1672, 35
1675, 36
1677, 34
1680, 35
1682, 33
1685, 34
1687, 34
1690, 34
1692, 36
1695, 33
1697, 33
1700, 36
1702, 33
1705, 34
1707, 35
1710, 33
1712, 34
1715, 36
1717, 32
1720, 34
1722, 34
1725, 35
1727, 35
1730, 32
1732, 34
1735, 34
1737, 36
1740, 33
1742, 34
1745, 37
1747, 36
1750, 32
1752, 35
1755, 34
1757, 33
1760, 32
1762, 33
1765, 35
1767, 33
1770, 34
1772, 34
1775, 34
1777, 35
1780, 33
1782, 34
1785, 36
1787, 36
1790, 35
1792, 35
1795, 36
1797, 31
1800, 35
1802, 34
1805, 34
1807, 36
1810, 34
1812, 36
1815, 35
1817, 32
1820, 36
1822, 33
1825, 35
1827, 36
1830, 38
1832, 37
1835, 33
1837, 34
1840, 33
1842, 33
1845, 33
1847, 35
1850, 35
1852, 36
1855, 33
1857, 33
1860, 35
1862, 32
1865, 36
1867, 36
1870, 36
1872, 34
1875, 32
1877, 35
1880, 34
1882, 35
1885, 31
1887, 35
1890, 32
1892, 34
1895, 35
1897, 35
1900, 35
1902, 34
1905, 34
1907, 33
1910, 32
1912, 34
1915, 35
1917, 35
1920, 36
1922, 35
1925, 33
1927, 36
1930, 33
1932, 36
1935, 34
1937, 32
1940, 34
1942, 34
1945, 36
1947, 35
1950, 35
1952, 36
1955, 36
1957, 36
1960, 34
1962, 32
1965, 32
1967, 32
1970, 35
1972, 33
1975, 31
1977, 36
1980, 35
1982, 34
1985, 34
1987, 34
1990, 31
1992, 34
1995, 34
1997, 33
2000, 32
2002, 34
2005, 36
2007, 34
2010, 35
2012, 35
2015, 34
2017, 35
2020, 34
2022, 35
2025, 35
2027, 34
2030, 35
2032, 32
2035, 33
2037, 36
2040, 35
2042, 35
2045, 35
2047, 34
2050, 33
2052, 34
2055, 32
2057, 36
2060, 34
2063, 33
2065, 34
2068, 34
2070, 37
2073, 35
2075, 35
2078, 33
2080, 33
2083, 35
2085, 36
2088, 33
2090, 33
2093, 33
2095, 36
2098, 36
2100, 35
2103, 36
2105, 35
2108, 33
2110, 33
2113, 33
2115, 34
2118, 35
2120, 34
2123, 34
2125, 35
2128, 35
2130, 35
2133, 36
2135, 36
2138, 33
2140, 34
2143, 34
2145, 36
2148, 35
2150, 35
2153, 34
2155, 35
2158, 34
2160, 31
2163, 32
2165, 35
2168, 34
2170, 33
2173, 33
2175, 34
2178, 36
2180, 34
2183, 36
2185, 34
2188, 34
2190, 36
2193, 36
2195, 35
2198, 32
2200, 32
2203, 36
2205, 34
2208, 35
2210, 35
2213, 32
2215, 33
2218, 34
2220, 33
2223, 35
2225, 34
2228, 35
2230, 36
2233, 37
2235, 35
2238, 35
2240, 36
2243, 36
2245, 35
2248, 34
2250, 36
2253, 32
2255, 35
2258, 34
2260, 35
2263, 34
2265, 36
2268, 35
2270, 34
2273, 35
2275, 33
2278, 34
2280, 34
2283, 35
2285, 37
2288, 36
2290, 35
2293, 36
2295, 32
2298, 33
2300, 36
2303, 35
2305, 34
2308, 35
2310, 33
2313, 35
2315, 35
2318, 34
2320, 32
2323, 35
2325, 37
2328, 33
2330, 35
2333, 35
2335, 33
2338, 33
2340, 33
2343, 32
2345, 37
2348, 36
2350, 33
2353, 35
2355, 34
2358, 32
2360, 35
2363, 31
2365, 37
2368, 36
2370, 34
2373, 34
2375, 34
2378, 36
2380, 33
2383, 36
2385, 36
2388, 33
2390, 34
2393, 32
2395, 32
2398, 33
2400, 36
2403, 36
2405, 36
2408, 33
2410, 31
2413, 32
2415, 36
2418, 34
2420, 35
2423, 32
2425, 35
2428, 35
2430, 34
2433, 36
2435, 34
2438, 36
2440, 33
2443, 34
2445, 34
2448, 36
2450, 37
2453, 36
2455, 36
2458, 34
2460, 35
2463, 34
2465, 36
2468, 33
2470, 34
2473, 35
2475, 34
2478, 35
2480, 34
2483, 34
2485, 35
2488, 35
2490, 35
2493, 37
2495, 36
2498, 36
2500, 36
2503, 33
2505, 34
2508, 33
2510, 36
2513, 34
2515, 35
2518, 35
2520, 36
2523, 35
2525, 35
2528, 36
2530, 36
2533, 37
2535, 36
2538, 34
2540, 33
2543, 34
2545, 37
2548, 36
2550, 34
2553, 34
2555, 34
2558, 34
2560, 35
2563, 36
2565, 36
2568, 35
2570, 33
2573, 36
2575, 36
2578, 34
2580, 32
2583, 32
2585, 34
2588, 32
2590, 35
2593, 34
2595, 36
2598, 35
2600, 34
2603, 33
2605, 35
2608, 34
2610, 36
2613, 36
2615, 35
2618, 34
2620, 35
2623, 35
2625, 33
2628, 35
2630, 36
2633, 36
2635, 37
2638, 35
2640, 34
2643, 34
2645, 35
2648, 35
2650, 34
2653, 35
2655, 35
2658, 36
2660, 36
2663, 37
2665, 34
2668, 35
2671, 36
2673, 35
2676, 35
2678, 37
2681, 35
2683, 33
2686, 33
2688, 35
2691, 34
2693, 38
2696, 35
2698, 36
2701, 33
2703, 36
2706, 36
2708, 36
2711, 35
2713, 33
2716, 34
2718, 37
2721, 33
2723, 35
2726, 37
2728, 32
2731, 35
2733, 36
2736, 34
2738, 38
2741, 37
2743, 35
2746, 36
2748, 36
2751, 33
2753, 34
2756, 33
2758, 35
2761, 36
2763, 36
2766, 35
2768, 31
2771, 33
2773, 34
2776, 34
2778, 35
2781, 35
2783, 35
2786, 35
2788, 35
2791, 34
2793, 35
2796, 35
2798, 36
2801, 36
2803, 35
2806, 34
2808, 32
2811, 35
2813, 35
2816, 35
2818, 32
2821, 35
2823, 33
2826, 35
2828, 35
2831, 35
2833, 33
2836, 32
2838, 36
2841, 35
2843, 37
2846, 36
2848, 33
2851, 33
2853, 36
2856, 33
2858, 35
2861, 36
2863, 35
2866, 34
2868, 34
2871, 35
2873, 33
2876, 35
2878, 36
2881, 35
2883, 34
2886, 35
2888, 33
2891, 37
2893, 35
2896, 36
2898, 33
2901, 35
2903, 36
2906, 35
2908, 36
2911, 36
2913, 36
2916, 32
2918, 34
2921, 37
2923, 37
2926, 33
2928, 35
2931, 36
2933, 36
2936, 36
2938, 35
2941, 35
2943, 35
2946, 34
2948, 34
2951, 35
2953, 36
2956, 33
2958, 32
2961, 34
2963, 33
2966, 35
2968, 34
2971, 34
2973, 34
2976, 34
2978, 38
2981, 37
2983, 35
2986, 36
2988, 35
2991, 34
2993, 35
2996, 36
2998, 35
3001, 35
3003, 33
3006, 32
3008, 34
3011, 34
3013, 33
3016, 33
3018, 34
3021, 35
3023, 36
3026, 36
3028, 34
3031, 33
3033, 35
3036, 35
3038, 33
3041, 34
3043, 36
3046, 36
3048, 34
3051, 35
3053, 35
3056, 34
3058, 36
3061, 36
3063, 34
3066, 37
3068, 36
3071, 34
3073, 32
3076, 36
3078, 36
3081, 36
3083, 35
3086, 35
3088, 35
3091, 35
3093, 34
3096, 37
3098, 34
3101, 36
3103, 37
3106, 36
3108, 34
3111, 37
3113, 35
3116, 34
3118, 34
3121, 36
3123, 37
3126, 35
3128, 37
3131, 35
3133, 37
3136, 37
3138, 35
3141, 32
3143, 33
3146, 37
3148, 37
3151, 36
3153, 37
3156, 36
3158, 36
3161, 37
3163, 36
3166, 36
3168, 36
3171, 36
3173, 36
3176, 36
3178, 34
3181, 34
3183, 35
3186, 35
3188, 35
3191, 33
3193, 34
3196, 34
3198, 35
3201, 35
3203, 36
3206, 34
3208, 36
3211, 35
3213, 34
3216, 37
3218, 35
3221, 36
3223, 35
3226, 33
3228, 35
3231, 34
3233, 35
3236, 37
3238, 36
3241, 35
3243, 32
3246, 36
3248, 34
3251, 34
3253, 34
3256, 35
3258, 36
3261, 34
3263, 34
3266, 34
3268, 36
3271, 37
3273, 34
3276, 34
3278, 34
3281, 36
3284, 35
3286, 31
3289, 33
3291, 31
3294, 33
3296, 29
3299, 31
3301, 34
3304, 26
3306, 34
3309, 31
3311, 34
3314, 33
3316, 34
3319, 31
3321, 34
3324, 35
3326, 35
3329, 35
3331, 31
3334, 35
3336, 32
3339, 32
3341, 33
3344, 33
3346, 31
3349, 32
3351, 32
3354, 34
3356, 31
3359, 33
3361, 34
3364, 33
3366, 33
3369, 34
3371, 35
3374, 33
3376, 31
3379, 33
3381, 31
3384, 30
3386, 33
3389, 34
3391, 35
3394, 35
3396, 37
3399, 30
3401, 31
3404, 33
3406, 32
3409, 34
3411, 31
3414, 34
3416, 34
3419, 35
3421, 33
3424, 32
3426, 33
3429, 31
3431, 33
3434, 32
3436, 33
3439, 34
3441, 35
3444, 34
3446, 34
3449, 31
3451, 32
3454, 31
3456, 32
3459, 35
3461, 29
3464, 32
3466, 34
3469, 35
3471, 35
3474, 34
3476, 34
3479, 35
3481, 32
3484, 31
3486, 36
3489, 34
3491, 35
3494, 31
3496, 32
3499, 33
3501, 34
3504, 34
3506, 33
3509, 33
3511, 32
3514, 33
3516, 34
3519, 34
3521, 34
3524, 33
3526, 33
3529, 35
3531, 32
3534, 31
3536, 35
3539, 34
3541, 34
3544, 36
3546, 33
3549, 33
3551, 35
3554, 34
3556, 33
3559, 32
3561, 35
3564, 32
3566, 29
3569, 31
3571, 33
3574, 33
3576, 34
3579, 33
3581, 32
3584, 33
3586, 32
3589, 32
3591, 31
3594, 30
3596, 32
3599, 31
3601, 33
3604, 32
3606, 33
3609, 29
3611, 32
3614, 29
3616, 34
3619, 35
3621, 30
3624, 32
3626, 33
3629, 33
3631, 35
3634, 32
3636, 33
3639, 34
3641, 34
3644, 34
3646, 34
3649, 33
3651, 31
3654, 33
3656, 31
3659, 33
3661, 33
3664, 36
3666, 33
3669, 36
3671, 34
3674, 32
3676, 31
3679, 34
3681, 32
3684, 35
3686, 33
3689, 36
3691, 32
3694, 33
3696, 32
3699, 36
3701, 32
3704, 31
3706, 32
3709, 31
3711, 32
3714, 34
3716, 33
3719, 34
3721, 31
3724, 31
3726, 34
3729, 32
3731, 34
3734, 35
3736, 33
3739, 34
3741, 32
3744, 34
3746, 33
3749, 35
3751, 34
3754, 33
3756, 33
3759, 33
3761, 31
3764, 35
3766, 31
3769, 33
3771, 36
3774, 33
3776, 35
3779, 33
3781, 34
3784, 34
3786, 34
3789, 33
3791, 34
3794, 34
3796, 32
3799, 32
3801, 32
3804, 33
3806, 36
3809, 34
3811, 35
3814, 32
3816, 32
3819, 30
3821, 32
3824, 34
3826, 31
3829, 32
3831, 33
3834, 30
3836, 34
3839, 32
3841, 33
3844, 34
3846, 33
3849, 31
3851, 31
3854, 36
3856, 34
3859, 32
3861, 36
3864, 33
3866, 30
3869, 31
3871, 34
3874, 35
3876, 30
3879, 32
3881, 34
3884, 32
3887, 32
3889, 32
3892, 34
3894, 33
3897, 35
3899, 35
3902, 34
3904, 32
3907, 32
3909, 34
3912, 33
3914, 31
3917, 35
3919, 32
3922, 34
3924, 33
3927, 33
3929, 33
3932, 30
3934, 33
3937, 30
3939, 36
3942, 35
3944, 34
3947, 37
3949, 33
3952, 30
3954, 32
3957, 34
3959, 31
3962, 36
3964, 33
3967, 32
3969, 35
3972, 33
3974, 33
3977, 34
3979, 33
3982, 34
3984, 32
3987, 32
3989, 31
3992, 35
3994, 34
3997, 32
3999, 33
4002, 32
4004, 35
4007, 34
4009, 34
4012, 34
4014, 35
4017, 36
4019, 34
4022, 33
4024, 34
4027, 34
4029, 33
4032, 35
4034, 33
4037, 32
4039, 30
4042, 36
4044, 35
4047, 34
4049, 36
4052, 35
4054, 34
4057, 34
4059, 32
4062, 35
4064, 33
4067, 34
4069, 34
4072, 32
4074, 33
4077, 32
4079, 33
4082, 34
4084, 36
4087, 32
4089, 32
4092, 30
4094, 29
4097, 33
4099, 33
4102, 34
4104, 32
4107, 35
4109, 33
4112, 29
4114, 34
4117, 34
4119, 33
4122, 35
4124, 34
4127, 32
4129, 35
4132, 33
4134, 33
4137, 33
4139, 31
4142, 35
4144, 32
4147, 33
4149, 33
4152, 35
4154, 36
4157, 38
4159, 35
4162, 34
4164, 33
4167, 33
4169, 32
4172, 35
4174, 33
4177, 33
4179, 36
4182, 36
4184, 32
4187, 33
4189, 34
4192, 34
4194, 36
4197, 32
4199, 34
4202, 31
4204, 36
4207, 34
4209, 35
4212, 36
4214, 36
4217, 36
4219, 32
4222, 35
4224, 32
4227, 34
4229, 29
4232, 30
4234, 34
4237, 33
4239, 34
4242, 31
4244, 36
4247, 35
4249, 33
4252, 33
4254, 34
4257, 32
4259, 36
4262, 31
4264, 35
4267, 33
4269, 31
4272, 34
4274, 34
4277, 36
4279, 36
4282, 32
4284, 33
4287, 33
4289, 37
4292, 35
4294, 34
4297, 35
4299, 32
4302, 33
4304, 36
4307, 36
4309, 35
4312, 36
4314, 30
4317, 31
4319, 33
4322, 33
4324, 36
4327, 34
4329, 34
4332, 32
4334, 30
4337, 32
4339, 32
4342, 32
4344, 35
4347, 34
4349, 34
4352, 34
4354, 33
4357, 31
4359, 34
4362, 32
4364, 36
4367, 33
4369, 27
4372, 33
4374, 33
4377, 31
4379, 32
4382, 35
4384, 35
4387, 36
4389, 36
4392, 33
4394, 30
4397, 34
4399, 34
4402, 33
4404, 31
4407, 31
4409, 31
4412, 32
4414, 33
4417, 34
4419, 35
4422, 32
4424, 34
4427, 34
4429, 33
4432, 31
4434, 34
4437, 30
4439, 33
4442, 30
4444, 32
4447, 34
4449, 35
4452, 34
4454, 32
4457, 33
4459, 34
4462, 34
4464, 32
4467, 33
4469, 34
4472, 33
4474, 31
4477, 33
4479, 32
4482, 35
4484, 34
4487, 34
4489, 32
4492, 32
4495, 32
4497, 32
4500, 32
4502, 32
4505, 33
4507, 35
4510, 35
4512, 30
4515, 33
4517, 32
4520, 32
4522, 33
4525, 29
4527, 34
4530, 35
4532, 33
4535, 33
4537, 29
4540, 29
4542, 30
4545, 34
4547, 32
4550, 32
4552, 34
4555, 36
4557, 35
4560, 32
4562, 33
4565, 35
4567, 34
4570, 34
4572, 31
4575, 31
4577, 34
4580, 32
4582, 34
4585, 32
4587, 33
4590, 33
4592, 32
4595, 28
4597, 31
4600, 33
4602, 32
4605, 34
4607, 35
4610, 38
4612, 31
4615, 31
4617, 35
4620, 35
4622, 35
4625, 34
4627, 33
4630, 33
4632, 34
4635, 34
4637, 33
4640, 34
4642, 36
4645, 28
4647, 32
4650, 33
4652, 33
4655, 36
4657, 37
4660, 31
4662, 31
4665, 35
4667, 32
4670, 32
4672, 36
4675, 34
4677, 37
4680, 33
4682, 33
4685, 33
4687, 36
4690, 34
4692, 34
4695, 31
4697, 34
4700, 32
4702, 31
4705, 35
4707, 31
4710, 30
4712, 34
4715, 33
4717, 33
4720, 33
4722, 34
4725, 35
4727, 34
4730, 34
4732, 36
4735, 33
4737, 32
4740, 33
4742, 32
4745, 33
4747, 34
4750, 35
4752, 30
4755, 31
4757, 33
4760, 34
4762, 32
4765, 35
4767, 32
4770, 33
4772, 34
4775, 32
4777, 33
4780, 35
4782, 39
4785, 34
4787, 36
4790, 37
4792, 32
4795, 32
4797, 34
4800, 31
4802, 30
4805, 32
4807, 32
4810, 32
4812, 32
4815, 32
4817, 32
4820, 37
4822, 36
4825, 35
4827, 37
4830, 36
4832, 34
4835, 35
4837, 33
4840, 32
4842, 32
4845, 33
4847, 35
4850, 32
4852, 33
4855, 37
4857, 36
4860, 36
4862, 34
4865, 36
4867, 35
4870, 33
4872, 33
4875, 35
4877, 35
4880, 36
4882, 32
4885, 32
4887, 31
4890, 32
4892, 33
4895, 33
4897, 37
4900, 34
4902, 33
4905, 35
4907, 31
4910, 30
4912, 31
4915, 34
4917, 33
4920, 34
4922, 35
4925, 36
4927, 32
4930, 34
4932, 34
4935, 35
4937, 32
4940, 35
4942, 34
4945, 35
4947, 33
4950, 36
4952, 34
4955, 34
4957, 35
4960, 36
4962, 30
4965, 33
4967, 35
4970, 31
4972, 35
4975, 30
4977, 34
4980, 32
4982, 34
4985, 34
4987, 33
4990, 33
4992, 34
4995, 34
4997, 34
5000, 36
5002, 34
5005, 32
5007, 35
5010, 33
5012, 33
5015, 36
5017, 35
5020, 33
5022, 35
5025, 31
5027, 32
5030, 33
5032, 31
5035, 34
5037, 35
5040, 34
5042, 32
5045, 31
5047, 34
5050, 34
5052, 37
5055, 36
5057, 38
5060, 33
5062, 34
5065, 33
5067, 34
5070, 35
5072, 36
5075, 33
5077, 34
5080, 32
5082, 36
5085, 35
5087, 36
5090, 35
5092, 34
5095, 36
5098, 31
5100, 35
5103, 37
5105, 34
5108, 36
5110, 35
5113, 37
5115, 36
5118, 37
5120, 37
5123, 36
5125, 37
5128, 35
5130, 40
5133, 37
5135, 37
5138, 36
5140, 36
5143, 37
5145, 34
5148, 38
5150, 43
5153, 36
5155, 39
5158, 37
5160, 37
5163, 37
5165, 35
5168, 35
5170, 34
5173, 37
5175, 37
5178, 36
5180, 37
5183, 38
5185, 34
5188, 32
5190, 36
5193, 36
5195, 38
5198, 36
5200, 36
5203, 36
5205, 35
5208, 37
5210, 36
5213, 36
5215, 39
5218, 35
5220, 36
5223, 36
5225, 35
5228, 38
5230, 39
5233, 37
5235, 33
5238, 37
5240, 38
5243, 38
5245, 34
5248, 36
5250, 34
5253, 34
5255, 37
5258, 38
5260, 37
5263, 37
5265, 35
5268, 37
5270, 35
5273, 36
5275, 36
5278, 37
5280, 34
5283, 34
5285, 36
5288, 35
5290, 36
5293, 37
5295, 35
5298, 37
5300, 39
5303, 36
5305, 37
5308, 39
5310, 36
5313, 39
5315, 35
5318, 40
5320, 38
5323, 35
5325, 37
5328, 38
5330, 38
5333, 35
5335, 36
5338, 35
5340, 36
5343, 34
5345, 36
5348, 36
5350, 36
5353, 37
5355, 39
5358, 37
5360, 38
5363, 38
5365, 35
5368, 37
5370, 36
5373, 34
5375, 37
5378, 38
5380, 38
5383, 37
5385, 37
5388, 40
5390, 37
5393, 35
5395, 34
5398, 34
5400, 36
5403, 38
5405, 37
5408, 38
5410, 37
5413, 38
5415, 35
5418, 38
5420, 40
5423, 38
5425, 38
5428, 35
5430, 38
5433, 40
5435, 36
5438, 36
5440, 38
5443, 37
5445, 37
5448, 35
5450, 38
5453, 35
5455, 38
5458, 35
5460, 37
5463, 40
5465, 38
5468, 37
5470, 35
5473, 37
5475, 36
5478, 36
5480, 36
5483, 36
5485, 38
5488, 38
5490, 36
5493, 37
5495, 38
5498, 37
5500, 38
5503, 38
5505, 38
5508, 39
5510, 40
5513, 38
5515, 39
5518, 37
5520, 38
5523, 37
5525, 35
5528, 37
5530, 37
5533, 36
5535, 37
5538, 37
5540, 38
5543, 37
5545, 35
5548, 36
5550, 37
5553, 35
5555, 34
5558, 37
5560, 38
5563, 37
5565, 36
5568, 38
5570, 39
5573, 37
5575, 37
5578, 36
5580, 36
5583, 35
5585, 38
5588, 37
5590, 35
5593, 39
5595, 37
5598, 36
5600, 38
5603, 39
5605, 38
5608, 38
5610, 37
5613, 37
5615, 37
5618, 36
5620, 38
5623, 38
5625, 37
5628, 38
5630, 39
5633, 35
5635, 38
5638, 35
5640, 39
5643, 39
5645, 39
5648, 35
5650, 35
5653, 38
5655, 35
5658, 37
5660, 37
5663, 38
5665, 34
5668, 35
5670, 39
5673, 35
5675, 36
5678, 38
5680, 36
5683, 39
5685, 37
5688, 36
5690, 37
5693, 37
5695, 37
5698, 37
5700, 35
5703, 39
5706, 39
5708, 36
5711, 41
5713, 37
5716, 36
5718, 37
5721, 39
5723, 39
5726, 37
5728, 39
5731, 41
5733, 39
5736, 38
5738, 37
5741, 39
5743, 36
5746, 35
5748, 37
5751, 35
5753, 38
5756, 38
5758, 38
5761, 39
5763, 36
5766, 39
5768, 35
5771, 34
5773, 37
5776, 38
5778, 37
5781, 36
5783, 36
5786, 37
5788, 34
5791, 37
5793, 34
5796, 36
5798, 38
5801, 38
5803, 38
5806, 38
5808, 38
5811, 36
5813, 40
5816, 37
5818, 35
5821, 40
5823, 40
5826, 38
5828, 36
5831, 37
5833, 38
5836, 36
5838, 37
5841, 39
5843, 36
5846, 38
5848, 39
5851, 35
5853, 34
5856, 36
5858, 37
5861, 37
5863, 37
5866, 34
5868, 34
5871, 37
5873, 35
5876, 36
5878, 36
5881, 35
5883, 36
5886, 37
5888, 38
5891, 38
5893, 38
5896, 39
5898, 35
5901, 37
5903, 39
5906, 36
5908, 35
5911, 40
5913, 37
5916, 35
5918, 37
5921, 37
5923, 37
5926, 36
5928, 38
5931, 38
5933, 35
5936, 38
5938, 39
5941, 38
5943, 35
5946, 37
5948, 35
5951, 36
5953, 37
5956, 37
5958, 38
5961, 37
5963, 37
5966, 39
5968, 39
5971, 38
5973, 37
5976, 40
5978, 39
5981, 38
5983, 35
5986, 39
5988, 39
5991, 39
5993, 39
5996, 38
5998, 38
6001, 40
6003, 36
